阿坝,a'ba
开小差,kai'xiao'chai
开训,kai'xun
开训仪式,kai'xun'yi'shi
开原铁岭之战,kai'yuan'tie'ling'zhi'zhan
开展,kai'zhan
开战,kai'zhan
开战原因,kai'zhan'yuan'yin
开足马力,kai'zu'ma'li
看不清,kan'bu'qing
勘察地形,kan'cha'di'xing
勘察计划,kan'cha'ji'hua
砍倒,kan'dao
砍刀,kan'dao
砍掉,kan'diao
勘界协定书,kan'jie'xie'ding'shu
砍来,kan'lai
砍了,kan'le
坎尼战争,kan'ni'zhan'zheng
砍去,kan'qu
砍杀,kan'sha
砍伤,kan'shang
看守,kan'shou
看守长,kan'shou'chang
砍死,kan'si
砍下,kan'xia
瞰制,kan'zhi
瞰制敌岸,kan'zhi'di'an
抗爆,kang'bao
抗爆层,kang'bao'ceng
抗爆结构,kang'bao'jie'gou
抗爆炸冲击波,kang'bao'zha'chong'ji'bo
康藏,kang'cang
抗沉,kang'chen
抗沉甲板,kang'chen'jia'ban
抗大,kang'da
抗大教育,kang'da'jiao'yu
抗大校风,kang'da'xiao'feng
抗大校训,kang'da'xiao'xun
抗弹能力,kang'dan'neng'li
抗登陆,kang'deng'lu
抗登陆作战,kang'deng'lu'zuo'zhan
抗敌,kang'di
抗俄,kang'e
抗俄斗争,kang'e'dou'zheng
抗法,kang'fa
抗法战争,kang'fa'zhan'zheng
抗风,kang'feng
抗风浪,kang'feng'lang
抗风力,kang'feng'li
抗风锚,kang'feng'mao
抗干扰,kang'gan'rao
抗干扰力,kang'gan'rao'li
抗干扰能力,kang'gan'rao'neng'li
抗干扰性,kang'gan'rao'xing
抗干扰训练,kang'gan'rao'xun'lian
扛过枪,kang'guo'qiang
抗荷,kang'he
抗洪救灾,kang'hong'jiu'zai
抗洪演练,kang'hong'yan'lian
抗毁,kang'hui
抗毁能力,kang'hui'neng'li
抗击,kang'ji
抗击兵器,kang'ji'bing'qi
抗击敌人,kang'ji'di'ren
抗击手段,kang'ji'shou'duan
慷慨就义,kang'kai'jiu'yi
抗雷达波涂料,kang'lei'da'bo'tu'liao
抗力,kang'li
抗力等级,kang'li'deng'ji
抗联,kang'lian
抗螺旋,kang'luo'xuan
康茂才,kang'mao'cai
抗美,kang'mei
抗美援朝,kang'mei'yuan'chao
抗美援朝战场,kang'mei'yuan'chao'zhan'chang
抗美援朝战争,kang'mei'yuan'chao'zhan'zheng
抗美战争,kang'mei'zhan'zheng
扛旗,kang'qi
扛起枪,kang'qi'qiang
扛枪,kang'qiang
抗清,kang'qing
抗扰度,kang'rao'du
抗扰性,kang'rao'xing
抗日,kang'ri
抗日大旗,kang'ri'da'qi
抗日斗争,kang'ri'dou'zheng
抗日斗志,kang'ri'dou'zhi
抗日根据地,kang'ri'gen'ju'di
抗日将领,kang'ri'jiang'ling
抗日救国,kang'ri'jiu'guo
抗日救亡,kang'ri'jiu'wang
抗日军政,kang'ri'jun'zheng
抗日联军,kang'ri'lian'jun
抗日路线,kang'ri'lu'xian
抗日民主,kang'ri'min'zhu
抗日民族,kang'ri'min'zu
抗日前线,kang'ri'qian'xian
抗日同盟军,kang'ri'tong'meng'jun
抗日武装,kang'ri'wu'zhuang
抗日先锋军,kang'ri'xian'feng'jun
抗日先遣队,kang'ri'xian'qian'dui
抗日游击战争,kang'ri'you'ji'zhan'zheng
抗日运动,kang'ri'yun'dong
抗日战争,kang'ri'zhan'zheng
抗日政权,kang'ri'zheng'quan
抗日之战,kang'ri'zhi'zhan
抗日纵队,kang'ri'zong'dui
康铜桥丝,kang'tong'qiao'si
抗倭,kang'wo
抗无线电干扰,kang'wu'xian'dian'gan'rao
康熙,kang'xi
康西瓦,kang'xi'wa
抗英,kang'ying
抗御,kang'yu
抗元,kang'yuan
抗杂波,kang'za'bo
扛在肩上,kang'zai'jian'shang
抗战,kang'zhan
抗战八年,kang'zhan'ba'nian
抗战初期,kang'zhan'chu'qi
抗战决死队,kang'zhan'jue'si'dui
抗战民歌,kang'zhan'min'ge
抗战史,kang'zhan'shi
扛着枪,kang'zhe'qiang
抗震救灾,kang'zhen'jiu'zai
扛支步枪,kang'zhi'bu'qiang
抗住,kang'zhu
靠岸,kao'an
考兵先考官,kao'bing'xian'kao'guan
靠泊补给,kao'bo'bu'gei
考不倒,kao'bu'dao
考风,kao'feng
靠港,kao'gang
考工令,kao'gong'ling
考官,kao'guan
考核,kao'he
考核靶,kao'he'ba
考核不及格,kao'he'bu'ji'ge
考核弹,kao'he'dan
考核评估,kao'he'ping'gu
考核评委,kao'he'ping'wei
考核射击,kao'he'she'ji
考核系统,kao'he'xi'tong
考核性演习,kao'he'xing'yan'xi
考核验收,kao'he'yan'shou
考核演习,kao'he'yan'xi
考核组,kao'he'zu
考军校,kao'jun'xiao
靠拢,kao'long
靠拢队形,kao'long'dui'xing
靠拢组织,kao'long'zu'zhi
考评,kao'ping
考评标准,kao'ping'biao'zhun
考评体系,kao'ping'ti'xi
考评信息,kao'ping'xin'xi
靠前,kao'qian
靠前部署,kao'qian'bu'shu
靠前指挥,kao'qian'zhi'hui
考勤,kao'qin
考文垂,kao'wen'chui
考学,kao'xue
可被击中,ke'bei'ji'zhong
可变,ke'bian
可变倍率,ke'bian'bei'lv
可变波束,ke'bian'bo'shu
可变定时,ke'bian'ding'shi
可变面积,ke'bian'mian'ji
可变升力翼,ke'bian'sheng'li'yi
可变翼,ke'bian'yi
可变翼面积,ke'bian'yi'mian'ji
可操纵水雷,ke'cao'zong'shui'lei
可拆卸,ke'chai'xie
课程配当,ke'cheng'pei'dang
可穿透,ke'chuan'tou
可导炸弹,ke'dao'zha'dan
柯棣华,ke'di'hua
克敌制胜,ke'di'zhi'sheng
刻度环,ke'du'huan
刻度镜,ke'du'jing
柯尔特,ke'er'te
可分解,ke'fen'jie
可分解式,ke'fen'jie'shi
克服障碍,ke'fu'zhang'ai
可复制,ke'fu'zhi
克格勃,ke'ge'bo
可供人员,ke'gong'ren'yuan
客观规律,ke'guan'gui'lv
客观情况,ke'guan'qing'kuang
可归队减员,ke'gui'dui'jian'yuan
可航行水域,ke'hang'xing'shui'yu
课后,ke'hou
可回收,ke'hui'shou
客机,ke'ji
科技创新,ke'ji'chuang'xin
科技大学,ke'ji'da'xue
科技的前沿,ke'ji'de'qian'yan
科技教研室,ke'ji'jiao'yan'shi
科技进步,ke'ji'jin'bu
科技实力,ke'ji'shi'li
科技兴后勤,ke'ji'xing'hou'qin
科技兴训,ke'ji'xing'xun
可见弹道,ke'jian'dan'dao
可见光照相,ke'jian'guang'zhao'xiang
可见基准,ke'jian'ji'zhun
可见距离,ke'jian'ju'li
可见信息,ke'jian'xin'xi
课间休息,ke'jian'xiu'xi
可卷路面,ke'juan'lu'mian
可靠程度,ke'kao'cheng'du
可靠的防护,ke'kao'de'fang'hu
可靠射击,ke'kao'she'ji
可靠性,ke'kao'xing
磕磕碰碰,ke'ke'peng'peng
可控,ke'kong
可控飞行,ke'kong'fei'xing
可控回收,ke'kong'hui'shou
可控降落伞,ke'kong'jiang'luo'san
可控空靶,ke'kong'kong'ba
可控卫星,ke'kong'wei'xing
可控物体,ke'kong'wu'ti
可控性,ke'kong'xing
可空运的,ke'kong'yun'de
可控炸弹,ke'kong'zha'dan
可控制,ke'kong'zhi
克劳塞维茨,ke'lao'sai'wei'ci
克里米亚半岛,ke'li'mi'ya'ban'dao
克里莫夫公司,ke'li'mo'fu'gong'si
克里木半岛,ke'li'mu'ban'dao
克里木战役,ke'li'mu'zhan'yi
克里特岛,ke'li'te'dao
客流,ke'liu
克虏伯炮,ke'lu'bo'pao
克罗克特,ke'luo'ke'te
克吕格投影,ke'lv'ge'tou'ying
课目比武,ke'mu'bi'wu
科目训练,ke'mu'xun'lian
课目训练,ke'mu'xun'lian
课目演练,ke'mu'yan'lian
可能进攻,ke'neng'jin'gong
可能时,ke'neng'shi
可能性,ke'neng'xing
课前,ke'qian
可撒布地雷,ke'sa'bu'di'lei
可伞投,ke'san'tou
可视,ke'shi
可视电话,ke'shi'dian'hua
可视化,ke'shi'hua
可视化系统,ke'shi'hua'xi'tong
可视化指挥,ke'shi'hua'zhi'hui
咳嗽,ke'sou
可塑甘油,ke'su'gan'you
可塑性,ke'su'xing
科索沃会战,ke'suo'wo'hui'zhan
科索沃战争,ke'suo'wo'zhan'zheng
课堂教学,ke'tang'jiao'xue
课堂训练,ke'tang'xun'lian
科特林,ke'te'lin
课题,ke'ti
可调,ke'tiao
可调推力,ke'tiao'tui'li
可调延期,ke'tiao'yan'qi
可调整式,ke'tiao'zheng'shi
课外活动,ke'wai'huo'dong
可卸式,ke'xie'shi
可行案,ke'xing'an
可行性,ke'xing'xing
可旋转,ke'xuan'zhuan
科学编组,ke'xue'bian'zu
科学大会,ke'xue'da'hui
科学发展,ke'xue'fa'zhan
科学化,ke'xue'hua
科学技术,ke'xue'ji'shu
科学练兵,ke'xue'lian'bing
科学配置,ke'xue'pei'zhi
科学实验,ke'xue'shi'yan
科学数据,ke'xue'shu'ju
科学文化,ke'xue'wen'hua
科学学会,ke'xue'xue'hui
科学研究,ke'xue'yan'jiu
科学依据,ke'xue'yi'ju
科学仪器,ke'xue'yi'qi
科学院,ke'xue'yuan
科研部,ke'yan'bu
科研成果,ke'yan'cheng'guo
科研工作,ke'yan'gong'zuo
科研管理,ke'yan'guan'li
科研规划,ke'yan'gui'hua
科研经费,ke'yan'jing'fei
科研试验,ke'yan'shi'yan
科研院所,ke'yan'yuan'suo
科研指导,ke'yan'zhi'dao
可移动,ke'yi'dong
可疑目标,ke'yi'mu'biao
可疑人员,ke'yi'ren'yuan
可用,ke'yong
可用程度,ke'yong'cheng'du
客运码头,ke'yun'ma'tou
科长,ke'zhang
可折叠,ke'zhe'die
可折翼,ke'zhe'yi
科终测验,ke'zhong'ce'yan
课终测验,ke'zhong'ce'yan
可转向,ke'zhuan'xiang
啃不动,ken'bu'dong
坑道,keng'dao
坑道爆破,keng'dao'bao'po
坑道工事,keng'dao'gong'shi
坑道口,keng'dao'kou
坑道式,keng'dao'shi
坑道施工,keng'dao'shi'gong
坑道维护,keng'dao'wei'hu
坑道战,keng'dao'zhan
坑口,keng'kou
坑杀,keng'sha
空靶,kong'ba
空爆,kong'bao
空包弹,kong'bao'dan
控边,kong'bian
恐怖大亨,kong'bu'da'heng
恐怖分子,kong'bu'fen'zi
恐怖活动,kong'bu'huo'dong
恐怖事件,kong'bu'shi'jian
恐怖袭击,kong'bu'xi'ji
恐怖行动,kong'bu'xing'dong
恐怖性攻击,kong'bu'xing'gong'ji
恐怖主义,kong'bu'zhu'yi
恐怖组织,kong'bu'zu'zhi
空船,kong'chuan
空弹,kong'dan
空地,kong'di
空地导弹,kong'di'dao'dan
空地通信,kong'di'tong'xin
空地武器,kong'di'wu'qi
空地一体战,kong'di'yi'ti'zhan
空地作战,kong'di'zuo'zhan
空对地,kong'dui'di
空对地导弹,kong'dui'di'dao'dan
空对地射击,kong'dui'di'she'ji
空对地战斗,kong'dui'di'zhan'dou
空对空,kong'dui'kong
空对空导弹,kong'dui'kong'dao'dan
空对空轰炸,kong'dui'kong'hong'zha
空发导弹,kong'fa'dao'dan
空防,kong'fang
空防型,kong'fang'xing
空幅伞,kong'fu'san
空港,kong'gang
控告,kong'gao
空海军,kong'hai'jun
空海一体战,kong'hai'yi'ti'zhan
空海战,kong'hai'zhan
空基,kong'ji
空基武器,kong'ji'wu'qi
空机重量,kong'ji'zhong'liang
空间安全,kong'jian'an'quan
空舰导弹,kong'jian'dao'dan
空间定位,kong'jian'ding'wei
空间定向,kong'jian'ding'xiang
空间反导,kong'jian'fan'dao
空间防护,kong'jian'fang'hu
空间防御,kong'jian'fang'yu
空间飞行器,kong'jian'fei'xing'qi
空间跟踪,kong'jian'gen'zong
空间环境,kong'jian'huan'jing
空间监视,kong'jian'jian'shi
空间距离,kong'jian'ju'li
空间雷,kong'jian'lei
空间篱笆,kong'jian'li'ba
空间目标,kong'jian'mu'biao
空间扇面,kong'jian'shan'mian
空间通信,kong'jian'tong'xin
空间图,kong'jian'tu
空间武器,kong'jian'wu'qi
空间系统,kong'jian'xi'tong
空间遥测,kong'jian'yao'ce
空间遥感,kong'jian'yao'gan
空间战,kong'jian'zhan
空间战略,kong'jian'zhan'lue
空间侦察,kong'jian'zhen'cha
空间坐标,kong'jian'zuo'biao
空降,kong'jiang
空降编成,kong'jiang'bian'cheng
空降兵,kong'jiang'bing
空降兵部队,kong'jiang'bing'bu'dui
空降兵军,kong'jiang'bing'jun
空降兵师,kong'jiang'bing'shi
空降兵序列,kong'jiang'bing'xu'lie
空降兵营,kong'jiang'bing'ying
空降部队,kong'jiang'bu'dui
空降场,kong'jiang'chang
空降程序,kong'jiang'cheng'xu
空降单位,kong'jiang'dan'wei
空降地区,kong'jiang'di'qu
空降地域,kong'jiang'di'yu
空降反空降,kong'jiang'fan'kong'jiang
空降工兵营,kong'jiang'gong'bing'ying
空降工具,kong'jiang'gong'ju
空降化,kong'jiang'hua
空降机动,kong'jiang'ji'dong
空降集合,kong'jiang'ji'he
空降集团,kong'jiang'ji'tuan
空降教导旅,kong'jiang'jiao'dao'lv
空降阶段,kong'jiang'jie'duan
空降力量,kong'jiang'li'liang
空降炮兵,kong'jiang'pao'bing
空降企图,kong'jiang'qi'tu
空降师,kong'jiang'shi
空降时机,kong'jiang'shi'ji
空降时间,kong'jiang'shi'jian
空降坦克,kong'jiang'tan'ke
空降突击,kong'jiang'tu'ji
空降袭击,kong'jiang'xi'ji
空降训练,kong'jiang'xun'lian
空降引导,kong'jiang'yin'dao
空降运输,kong'jiang'yun'shu
空降运输机,kong'jiang'yun'shu'ji
空降战斗,kong'jiang'zhan'dou
空降战役,kong'jiang'zhan'yi
空降征候,kong'jiang'zheng'hou
空降症候,kong'jiang'zheng'hou
空降之敌,kong'jiang'zhi'di
空降着陆,kong'jiang'zhuo'lu
空降作战,kong'jiang'zuo'zhan
孔径,kong'jing
空警,kong'jing
孔径雷达,kong'jing'lei'da
空军,kong'jun
空军兵力,kong'jun'bing'li
空军兵团,kong'jun'bing'tuan
空军仓库,kong'jun'cang'ku
空军场站,kong'jun'chang'zhan
空军大学,kong'jun'da'xue
空军的行动,kong'jun'de'xing'dong
空军高射炮,kong'jun'gao'she'pao
空军工程,kong'jun'gong'cheng
空军攻势,kong'jun'gong'shi
空军航空,kong'jun'hang'kong
空军基地,kong'jun'ji'di
空军集团军,kong'jun'ji'tuan'jun
空军级专家,kong'jun'ji'zhuan'jia
空军军,kong'jun'jun
空军控制,kong'jun'kong'zhi
空军蓝,kong'jun'lan
空军雷达,kong'jun'lei'da
空军联队,kong'jun'lian'dui
空军领航,kong'jun'ling'hang
空军某部,kong'jun'mou'bu
空军气象,kong'jun'qi'xiang
空军实力,kong'jun'shi'li
空军特性,kong'jun'te'xing
空军通信,kong'jun'tong'xin
空军五项,kong'jun'wu'xiang
空军学院,kong'jun'xue'yuan
空军一号,kong'jun'yi'hao
空军战场,kong'jun'zhan'chang
空军战术,kong'jun'zhan'shu
空军战役,kong'jun'zhan'yi
空军战争,kong'jun'zhan'zheng
空军招待所,kong'jun'zhao'dai'suo
空军指挥,kong'jun'zhi'hui
空军之翼,kong'jun'zhi'yi
空军作战,kong'jun'zuo'zhan
空空,kong'kong
空空导弹,kong'kong'dao'dan
孔口密闭,kong'kou'mi'bi
空陆,kong'lu
空陆协同,kong'lu'xie'tong
空炮,kong'pao
空炮合练,kong'pao'he'lian
空炮协同,kong'pao'xie'tong
空飘雷区,kong'piao'lei'qu
空飘气球,kong'piao'qi'qiu
空气道,kong'qi'dao
空气动力,kong'qi'dong'li
空气动力学,kong'qi'dong'li'xue
空气分配网,kong'qi'fen'pei'wang
空气柜,kong'qi'gui
空气监测,kong'qi'jian'ce
空气螺旋桨,kong'qi'luo'xuan'jiang
空气密度,kong'qi'mi'du
空气染毒,kong'qi'ran'du
空气湿度,kong'qi'shi'du
空气弹射器,kong'qi'tan'she'qi
空气温度,kong'qi'wen'du
空气装药,kong'qi'zhuang'yao
空气阻力,kong'qi'zu'li
空潜,kong'qian
空前绝后,kong'qian'jue'hou
空潜鱼雷,kong'qian'yu'lei
空枪,kong'qiang
空腔缝隙,kong'qiang'feng'xi
空腔天线,kong'qiang'tian'xian
空腔谐振,kong'qiang'xie'zhen
空勤,kong'qin
空勤机械,kong'qin'ji'xie
空勤人员,kong'qin'ren'yuan
空勤组,kong'qin'zu
空情,kong'qing
空情报知,kong'qing'bao'zhi
空情标图,kong'qing'biao'tu
空情图,kong'qing'tu
空情显示,kong'qing'xian'shi
空情资料,kong'qing'zi'liao
空舍,kong'she
空射导弹,kong'she'dao'dan
空舍清野,kong'she'qing'ye
控守,kong'shou
控守台,kong'shou'tai
空速,kong'su
空速表,kong'su'biao
空速计,kong'su'ji
空投,kong'tou
空投靶,kong'tou'ba
空投包,kong'tou'bao
空投补给,kong'tou'bu'gei
空投场,kong'tou'chang
空投点,kong'tou'dian
空投高度,kong'tou'gao'du
空投进入,kong'tou'jin'ru
空投伞,kong'tou'san
空投式,kong'tou'shi
空投水雷,kong'tou'shui'lei
空投台,kong'tou'tai
空投物资,kong'tou'wu'zi
空投鱼雷,kong'tou'yu'lei
空投组,kong'tou'zu
空袭,kong'xi
空袭兵力,kong'xi'bing'li
空袭兵器,kong'xi'bing'qi
空隙兵器,kong'xi'bing'qi
空袭方式,kong'xi'fang'shi
空袭规模,kong'xi'gui'mo
空袭后,kong'xi'hou
空袭后果,kong'xi'hou'guo
空袭间隙,kong'xi'jian'xi
空袭警报,kong'xi'jing'bao
空袭密度,kong'xi'mi'du
空袭目标,kong'xi'mu'biao
空袭时节,kong'xi'shi'jie
空袭损失,kong'xi'sun'shi
空袭威胁,kong'xi'wei'xie
空袭样式,kong'xi'yang'shi
空袭战,kong'xi'zhan
空袭战斗,kong'xi'zhan'dou
空心管,kong'xin'guan
空心药包,kong'xin'yao'bao
空心装药,kong'xin'zhuang'yao
空压机,kong'ya'ji
孔眼,kong'yan
空邮,kong'you
空域,kong'yu
空域的划分,kong'yu'de'hua'fen
空域控制,kong'yu'kong'zhi
空域区,kong'yu'qu
空域位置,kong'yu'wei'zhi
空域直径,kong'yu'zhi'jing
空运,kong'yun
空晕病,kong'yun'bing
空运部队,kong'yun'bu'dui
空运大队,kong'yun'da'dui
空运工具,kong'yun'gong'ju
空运计划,kong'yun'ji'hua
空运局,kong'yun'ju
空运联队,kong'yun'lian'dui
空运路线,kong'yun'lu'xian
空运能力,kong'yun'neng'li
空运式,kong'yun'shi
空运梯队,kong'yun'ti'dui
空运途中,kong'yun'tu'zhong
空运物资,kong'yun'wu'zi
空运站,kong'yun'zhan
空运之敌,kong'yun'zhi'di
空载,kong'zai
空载排水量,kong'zai'pai'shui'liang
空炸,kong'zha
空炸射击,kong'zha'she'ji
空炸音信,kong'zha'yin'xin
空炸炸点,kong'zha'zha'dian
空战,kong'zhan
空战编成,kong'zhan'bian'cheng
空战兵器,kong'zhan'bing'qi
空战对抗,kong'zhan'dui'kang
空战高度,kong'zhan'gao'du
空战机动,kong'zhan'ji'dong
空战模拟,kong'zhan'mo'ni
空战模拟器,kong'zhan'mo'ni'qi
空战能力,kong'zhan'neng'li
空战武器,kong'zhan'wu'qi
空政,kong'zheng
控制,kong'zhi
控制爆破,kong'zhi'bao'po
控制边境,kong'zhi'bian'jing
控制表,kong'zhi'biao
控制标示绳,kong'zhi'biao'shi'sheng
控制参谋,kong'zhi'can'mou
控制舱,kong'zhi'cang
控制车,kong'zhi'che
控制程序,kong'zhi'cheng'xu
控制导弹,kong'zhi'dao'dan
控制点,kong'zhi'dian
控制点网,kong'zhi'dian'wang
控制渡场,kong'zhi'du'chang
控制舵,kong'zhi'duo
控制范围,kong'zhi'fan'wei
控制方法,kong'zhi'fang'fa
控制飞行,kong'zhi'fei'xing
控制工程,kong'zhi'gong'cheng
控制过程,kong'zhi'guo'cheng
控制盒,kong'zhi'he
控制回路,kong'zhi'hui'lu
控制火炮,kong'zhi'huo'pao
控制机构,kong'zhi'ji'gou
控制技术,kong'zhi'ji'shu
控制舰,kong'zhi'jian
控制接收机,kong'zhi'jie'shou'ji
控制进场,kong'zhi'jin'chang
控制局势,kong'zhi'ju'shi
控制卡片,kong'zhi'ka'pian
控制雷,kong'zhi'lei
控制雷达,kong'zhi'lei'da
控制论,kong'zhi'lun
控制码,kong'zhi'ma
控制模块,kong'zhi'mo'kuai
控制目标,kong'zhi'mu'biao
控制能力,kong'zhi'neng'li
控制盘,kong'zhi'pan
控制器,kong'zhi'qi
控制区,kong'zhi'qu
控制权,kong'zhi'quan
控制设备,kong'zhi'she'bei
控制室,kong'zhi'shi
控制手段,kong'zhi'shou'duan
控制水雷,kong'zhi'shui'lei
控制所,kong'zhi'suo
控制台,kong'zhi'tai
控制艇,kong'zhi'ting
控制通信,kong'zhi'tong'xin
控制网,kong'zhi'wang
控制网络,kong'zhi'wang'luo
控制无线电,kong'zhi'wu'xian'dian
控制物资,kong'zhi'wu'zi
控制系统,kong'zhi'xi'tong
控制线,kong'zhi'xian
控制箱,kong'zhi'xiang
控制小组,kong'zhi'xiao'zu
控制信号,kong'zhi'xin'hao
控制信息,kong'zhi'xin'xi
控制仪表,kong'zhi'yi'biao
控制一体化,kong'zhi'yi'ti'hua
控制员,kong'zhi'yuan
控制元件,kong'zhi'yuan'jian
控制战,kong'zhi'zhan
控制站,kong'zhi'zhan
控制战场,kong'zhi'zhan'chang
控制制导,kong'zhi'zhi'dao
控制指令,kong'zhi'zhi'ling
控制终端,kong'zhi'zhong'duan
控制中心,kong'zhi'zhong'xin
控制装置,kong'zhi'zhuang'zhi
控制着陆,kong'zhi'zhuo'lu
控制组,kong'zhi'zu
控制作用,kong'zhi'zuo'yong
空中,kong'zhong
空重,kong'zhong
空中靶标,kong'zhong'ba'biao
空中霸王,kong'zhong'ba'wang
空中爆炸,kong'zhong'bao'zha
空中编队,kong'zhong'bian'dui
空中补给,kong'zhong'bu'gei
空中布雷,kong'zhong'bu'lei
空中传输,kong'zhong'chuan'shu
空中打击,kong'zhong'da'ji
空中待战,kong'zhong'dai'zhan
空中导航,kong'zhong'dao'hang
空中等待,kong'zhong'deng'dai
空中敌情,kong'zhong'di'qing
空中电波,kong'zhong'dian'bo
空中颠簸,kong'zhong'dian'bo
空中点火,kong'zhong'dian'huo
空中定位,kong'zhong'ding'wei
空中段,kong'zhong'duan
空中对抗,kong'zhong'dui'kang
空中发射,kong'zhong'fa'she
空中反潜,kong'zhong'fan'qian
空中反坦克,kong'zhong'fan'tan'ke
空中防御,kong'zhong'fang'yu
空中防撞,kong'zhong'fang'zhuang
空中飞行,kong'zhong'fei'xing
空中封锁,kong'zhong'feng'suo
空中格斗,kong'zhong'ge'dou
空中攻击,kong'zhong'gong'ji
空中钩取,kong'zhong'gou'qu
空中观察,kong'zhong'guan'cha
空中轨迹,kong'zhong'gui'ji
空中航行,kong'zhong'hang'xing
空中护航,kong'zhong'hu'hang
空中护送队,kong'zhong'hu'song'dui
空中回收,kong'zhong'hui'shou
空中火力,kong'zhong'huo'li
空中机动,kong'zhong'ji'dong
空中集合,kong'zhong'ji'he
空中集结,kong'zhong'ji'jie
空中纪律,kong'zhong'ji'lv
空中机群,kong'zhong'ji'qun
空中基线,kong'zhong'ji'xian
空中加油,kong'zhong'jia'you
空中监视,kong'zhong'jian'shi
空中交通,kong'zhong'jiao'tong
空中交战,kong'zhong'jiao'zhan
空中劫持,kong'zhong'jie'chi
空中截击,kong'zhong'jie'ji
空中进攻,kong'zhong'jin'gong
空中禁航,kong'zhong'jin'hang
空中禁区,kong'zhong'jin'qu
空中救援,kong'zhong'jiu'yuan
空中控制,kong'zhong'kong'zhi
空中蓝军,kong'zhong'lan'jun
空中雷达,kong'zhong'lei'da
空中力量,kong'zhong'li'liang
空中联系,kong'zhong'lian'xi
空中领航,kong'zhong'ling'hang
空中漏滑油,kong'zhong'lou'hua'you
空中目标,kong'zhong'mu'biao
空中能见度,kong'zhong'neng'jian'du
空中飘浮,kong'zhong'piao'fu
空中屏障,kong'zhong'ping'zhang
空中骑兵,kong'zhong'qi'bing
空中气象,kong'zhong'qi'xiang
空中侵入,kong'zhong'qin'ru
空中勤务,kong'zhong'qin'wu
空中情报,kong'zhong'qing'bao
空中情况,kong'zhong'qing'kuang
空中射击,kong'zhong'she'ji
空中视察,kong'zhong'shi'cha
空中失事,kong'zhong'shi'shi
空中输送,kong'zhong'shu'song
空中搜索,kong'zhong'sou'suo
空中探测,kong'zhong'tan'ce
空中梯队,kong'zhong'ti'dui
空中跳伞,kong'zhong'tiao'san
空中挑衅,kong'zhong'tiao'xin
空中停车,kong'zhong'ting'che
空中通路,kong'zhong'tong'lu
空中通信,kong'zhong'tong'xin
空中突防,kong'zhong'tu'fang
空中突击,kong'zhong'tu'ji
空中威胁,kong'zhong'wei'xie
空中武器,kong'zhong'wu'qi
空中袭击,kong'zhong'xi'ji
空中险情,kong'zhong'xian'qing
空中巷战,kong'zhong'xiang'zhan
空中楔队,kong'zhong'xie'dui
空中雄鹰,kong'zhong'xiong'ying
空中悬停,kong'zhong'xuan'ting
空中训练,kong'zhong'xun'lian
空中巡逻,kong'zhong'xun'luo
空中掩护,kong'zhong'yan'hu
空中演练场,kong'zhong'yan'lian'chang
空中一号,kong'zhong'yi'hao
空中诱饵,kong'zhong'you'er
空中游猎,kong'zhong'you'lie
空中优势,kong'zhong'you'shi
空中预警机,kong'zhong'yu'jing'ji
空中阅兵,kong'zhong'yue'bing
空中运输,kong'zhong'yun'shu
空中炸点,kong'zhong'zha'dian
空中战场,kong'zhong'zhan'chang
空中战斗,kong'zhong'zhan'dou
空中战役,kong'zhong'zhan'yi
空中障碍,kong'zhong'zhang'ai
空中照相,kong'zhong'zhao'xiang
空中遮断,kong'zhong'zhe'duan
空中侦察,kong'zhong'zhen'cha
空中值班,kong'zhong'zhi'ban
空中指挥,kong'zhong'zhi'hui
空中支援,kong'zhong'zhi'yuan
空中转信,kong'zhong'zhuan'xin
空中走廊,kong'zhong'zou'lang
