阿魏,a'wei
异物入耳病,yi'wu'ru'er'bing
异物入目病,yi'wu'ru'mu'bing
以消阴翳,yi'xiao'yin'yi
一阳,yi'yang
一叶荻,yi'ye'di
一叶萩,yi'ye'qiu
薏苡仁,yi'yi'ren
一阴,yi'yin
溢饮,yi'yin
益阴,yi'yin
溢饮病,yi'yin'bing
胰痈,yi'yong
益元散,yi'yuan'san
胰胀,yi'zhang
益智,yi'zhi
一枝黄花,yi'zhi'huang'hua
益智仁,yi'zhi'ren
一枝香,yi'zhi'xiang
以制阳光,yi'zhi'yang'guang
阴闭,yin'bi
阴闭痰湿证,yin'bi'tan'shi'zheng
阴闭证,yin'bi'zheng
阴病治阳,yin'bing'zhi'yang
因病致郁,yin'bing'zhi'yu
银柴胡,yin'chai'hu
茵陈,yin'chen
茵陈蒿汤,yin'chen'hao'tang
茵陈四逆散,yin'chen'si'ni'san
茵陈五苓散,yin'chen'wu'ling'san
阴疮病,yin'chuang'bing
阴吹病,yin'chui'bing
阴地蕨,yin'di'jue
阴毒外发证,yin'du'wai'fa'zheng
银耳,yin'er
阴寒内闭证,yin'han'nei'bi'zheng
阴寒内结证,yin'han'nei'jie'zheng
阴寒凝聚证,yin'han'ning'ju'zheng
阴寒凝滞证,yin'han'ning'zhi'zheng
因寒生湿,yin'han'sheng'shi
因寒生燥,yin'han'sheng'zao
阴寒证,yin'han'zheng
阴户,yin'hu
银花,yin'hua
阴黄,yin'huang
阴黄病,yin'huang'bing
阴结,yin'jie
阴竭阳脱证,yin'jie'yang'tuo'zheng
阴筋,yin'jin
阴津不足证,yin'jin'bu'zu'zheng
阴茎痰核病,yin'jing'tan'he'bing
阴疽,yin'ju
阴厥,yin'jue
阴绝,yin'jue
阴亏火旺,yin'kui'huo'wang
饮留胃肠证,yin'liu'wei'chang'zheng
阴脉之海,yin'mai'zhi'hai
阴门,yin'men
阴平阳秘,yin'ping'yang'mi
阴器,yin'qi
阴气与阳气,yin'qi'yu'yang'qi
银翘,yin'qiao
银翘散,yin'qiao'san
因热生火,yin're'sheng'huo
因热生湿,yin're'sheng'shi
因热生燥,yin're'sheng'zao
阴伤气耗证,yin'shang'qi'hao'zheng
阴伤胃败证,yin'shang'wei'bai'zheng
阴盛格阳,yin'sheng'ge'yang
阴盛阳衰证,yin'sheng'yang'shuai'zheng
阴盛阳虚证,yin'sheng'yang'xu'zheng
饮食积滞证,yin'shi'ji'zhi'zheng
饮食停滞证,yin'shi'ting'zhi'zheng
阴暑证,yin'shu'zheng
阴水,yin'shui
阴水病,yin'shui'bing
阴损及阳证,yin'sun'ji'yang'zheng
阴损阳亏证,yin'sun'yang'kui'zheng
阴缩,yin'suo
阴挺,yin'ting
阴挺病,yin'ting'bing
饮停胸胁证,yin'ting'xiong'xie'zheng
阴脱,yin'tuo
阴痿,yin'wei
饮邪上犯证,yin'xie'shang'fan'zheng
银杏,yin'xing
阴性草,yin'xing'cao
银杏叶,yin'xing'ye
阴虚,yin'xu
阴虚肠燥证,yin'xu'chang'zao'zheng
阴虚毒恋证,yin'xu'du'lian'zheng
阴虚发热,yin'xu'fa're
阴虚肺热证,yin'xu'fei're'zheng
阴虚肺燥证,yin'xu'fei'zao'zheng
阴虚风动证,yin'xu'feng'dong'zheng
阴虚肝旺,yin'xu'gan'wang
阴虚肝旺证,yin'xu'gan'wang'zheng
阴虚火炽证,yin'xu'huo'chi'zheng
阴虚火动证,yin'xu'huo'dong'zheng
阴虚火浮证,yin'xu'huo'fu'zheng
阴虚火旺,yin'xu'huo'wang
阴虚火旺证,yin'xu'huo'wang'zheng
阴虚津亏证,yin'xu'jin'kui'zheng
阴虚内热证,yin'xu'nei're'zheng
阴虚热毒证,yin'xu're'du'zheng
阴虚热郁证,yin'xu're'yu'zheng
阴虚肾亏证,yin'xu'shen'kui'zheng
阴虚湿热证,yin'xu'shi're'zheng
阴虚痰火证,yin'xu'tan'huo'zheng
阴虚痰热证,yin'xu'tan're'zheng
阴虚邪恋证,yin'xu'xie'lian'zheng
阴虚邪留证,yin'xu'xie'liu'zheng
阴虚血热证,yin'xu'xue're'zheng
阴虚血瘀证,yin'xu'xue'yu'zheng
阴虚血燥证,yin'xu'xue'zao'zheng
阴虚阳浮证,yin'xu'yang'fu'zheng
阴虚阳亢,yin'xu'yang'kang
阴虚阳亢风阳上扰证,yin'xu'yang'kang'feng'yang'shang'rao'zheng
阴虚阳亢证,yin'xu'yang'kang'zheng
阴虚燥热证,yin'xu'zao're'zheng
阴虚证,yin'xu'zheng
阴血不足证,yin'xue'bu'zu'zheng
阴血亏虚证,yin'xue'kui'xu'zheng
阴阳,yin'yang
阴痒,yin'yang
阴痒病,yin'yang'bing
阴阳并竭,yin'yang'bing'jie
阴阳格拒,yin'yang'ge'ju
阴阳乖戾,yin'yang'guai'li
阴阳互根,yin'yang'hu'gen
淫羊藿,yin'yang'huo
阴阳俱虚,yin'yang'ju'xu
阴阳离决,yin'yang'li'jue
阴阳离决证,yin'yang'li'jue'zheng
阴阳两虚证,yin'yang'liang'xu'zheng
阴阳失调证,yin'yang'shi'tiao'zheng
阴阳消长,yin'yang'xiao'zhang
阴阳转化,yin'yang'zhuan'hua
阴阳自和,yin'yang'zi'he
阴液,yin'ye
阴液不足火毒炽盛证,yin'ye'bu'zu'huo'du'chi'sheng'zheng
阴液不足证,yin'ye'bu'zu'zheng
阴液乏竭证,yin'ye'fa'jie'zheng
阴液亏损,yin'ye'kui'sun
阴液亏虚证,yin'ye'kui'xu'zheng
饮溢四肢证,yin'yi'si'zhi'zheng
因郁致病,yin'yu'zhi'bing
瘾疹病,yin'zhen'bing
阴证,yin'zheng
阴证水肿,yin'zheng'shui'zhong
阴证治阳,yin'zheng'zhi'yang
阴中求阳,yin'zhong'qiu'yang
阴浊,yin'zhuo
饮阻胸膈证,yin'zu'xiong'ge'zheng
瘿病,ying'bing
鹰不泊,ying'bu'bo
营分证,ying'fen'zheng
迎风冷泪病,ying'feng'leng'lei'bing
瘿劳,ying'lao
瘿瘤,ying'liu
营气,ying'qi
瘿气,ying'qi
营实,ying'shi
罂粟壳,ying'su'ke
营卫不和证,ying'wei'bu'he'zheng
瘿痈病,ying'yong'bing
涌吐,yong'tu
涌吐药,yong'tu'yao
由表入里,you'biao'ru'li
疣病,you'bing
油葱,you'cong
油风病,you'feng'bing
右归丸,you'gui'wan
右归饮,you'gui'yin
由里出表,you'li'chu'biao
疣目病,you'mu'bing
油松节,you'song'jie
有头疽病,you'tou'ju'bing
忧郁伤神证,you'yu'shang'shen'zheng
瘀斑舌,yu'ban'she
瘀闭血脉证,yu'bi'xue'mai'zheng
郁病,yu'bing
余毒攻窜证,yu'du'gong'cuan'zheng
余毒凝滞证,yu'du'ning'zhi'zheng
余毒伤阴证,yu'du'shang'yin'zheng
余毒未清卫气虚弱证,yu'du'wei'qing'wei'qi'xu'ruo'zheng
余毒未清证,yu'du'wei'qing'zheng
余甘子,yu'gan'zi
禹功散,yu'gong'san
玉桂,yu'gui
郁火伤阴证,yu'huo'shang'yin'zheng
瘀积发黄证,yu'ji'fa'huang'zheng
玉桔梗,yu'jie'geng
瘀结证,yu'jie'zheng
郁金,yu'jin
玉金,yu'jin
郁李仁,yu'li'ren
玉米须,yu'mi'xu
玉女煎,yu'nv'jian
玉屏风散,yu'ping'feng'san
瘀扰神明证,yu'rao'shen'ming'zheng
瘀热互结证,yu're'hu'jie'zheng
瘀热交阻证,yu're'jiao'zu'zheng
瘀热内郁证,yu're'nei'yu'zheng
瘀热入络证,yu're'ru'luo'zheng
余热未尽肺胃阴伤证,yu're'wei'jin'fei'wei'yin'shang'zheng
余热未尽证,yu're'wei'jin'zheng
余热未清证,yu're'wei'qing'zheng
瘀热相搏证,yu're'xiang'bo'zheng
瘀热壅阻证,yu're'yong'zu'zheng
瘀热证,yu're'zheng
瘀热阻络证,yu're'zu'luo'zheng
瘀热阻滞证,yu're'zu'zhi'zheng
瘀痰化火证,yu'tan'hua'huo'zheng
瘀停清窍证,yu'ting'qing'qiao'zheng
瘀停胸胁证,yu'ting'xiong'xie'zheng
玉屑,yu'xie
余邪扰目证,yu'xie'rao'mu'zheng
余邪未尽痰瘀滞络证,yu'xie'wei'jin'tan'yu'zhi'luo'zheng
余邪未尽证,yu'xie'wei'jin'zheng
鱼腥草,yu'xing'cao
瘀血痹闭证,yu'xue'bi'bi'zheng
瘀血痹阻证,yu'xue'bi'zu'zheng
瘀血乘肺证,yu'xue'cheng'fei'zheng
瘀血化热证,yu'xue'hua're'zheng
瘀血凌心证,yu'xue'ling'xin'zheng
瘀血留滞证,yu'xue'liu'zhi'zheng
瘀血内结证,yu'xue'nei'jie'zheng
瘀血内停清窍受阻证,yu'xue'nei'ting'qing'qiao'shou'zu'zheng
瘀血内停证,yu'xue'nei'ting'zheng
瘀血内滞证,yu'xue'nei'zhi'zheng
瘀血内阻证,yu'xue'nei'zu'zheng
瘀血凝滞证,yu'xue'ning'zhi'zheng
瘀血伤络证,yu'xue'shang'luo'zheng
瘀血停着证,yu'xue'ting'zhe'zheng
瘀血停滞证,yu'xue'ting'zhi'zheng
瘀血证,yu'xue'zheng
淤血阻膈证,yu'xue'zu'ge'zheng
瘀血阻络证,yu'xue'zu'luo'zheng
瘀血阻滞证,yu'xue'zu'zhi'zheng
玉液汤,yu'ye'tang
育阴,yu'yin
禹余粮,yu'yu'liang
玉真散,yu'zhen'san
郁证,yu'zheng
瘀滞胞宫证,yu'zhi'bao'gong'zheng
瘀滞化火证,yu'zhi'hua'huo'zheng
瘀滞化热证,yu'zhi'hua're'zheng
瘀滞肌肤证,yu'zhi'ji'fu'zheng
瘀滞证,yu'zhi'zheng
预知子,yu'zhi'zi
瘀肿疼痛证,yu'zhong'teng'tong'zheng
玉竹,yu'zhu
瘀浊阻塞证,yu'zhuo'zu'se'zheng
瘀阻胞脉证,yu'zu'bao'mai'zheng
瘀阻肠络证,yu'zu'chang'luo'zheng
瘀阻冲任证,yu'zu'chong'ren'zheng
瘀阻经络证,yu'zu'jing'luo'zheng
瘀阻脉络证,yu'zu'mai'luo'zheng
瘀阻脑络证,yu'zu'nao'luo'zheng
瘀阻气闭证,yu'zu'qi'bi'zheng
瘀阻气道证,yu'zu'qi'dao'zheng
瘀阻清窍证,yu'zu'qing'qiao'zheng
瘀阻胃络证,yu'zu'wei'luo'zheng
瘀阻心脉证,yu'zu'xin'mai'zheng
瘀阻胸胁证,yu'zu'xiong'xie'zheng
瘀阻中焦证,yu'zu'zhong'jiao'zheng
瘀阻宗脉证,yu'zu'zong'mai'zheng
元宝草,yuan'bao'cao
元参,yuan'can
园参,yuan'can
缘豆,yuan'dou
元府,yuan'fu
元胡,yuan'hu
芫花,yuan'hua
元明粉,yuan'ming'fen
元气,yuan'qi
原气,yuan'qi
元气败脱心神散乱证,yuan'qi'bai'tuo'xin'shen'san'luan'zheng
元气败脱证,yuan'qi'bai'tuo'zheng
元气不足阴血亏损证,yuan'qi'bu'zu'yin'xue'kui'sun'zheng
元气不足证,yuan'qi'bu'zu'zheng
元气亏虚证,yuan'qi'kui'xu'zheng
元气衰败证,yuan'qi'shuai'bai'zheng
元神外脱证,yuan'shen'wai'tuo'zheng
元神之府,yuan'shen'zhi'fu
圆癣病,yuan'xuan'bing
元阳外脱证,yuan'yang'wai'tuo'zheng
圆翳内障病,yuan'yi'nei'zhang'bing
远志,yuan'zhi
越婢汤,yue'bi'tang
月季花,yue'ji'hua
月见草,yue'jian'cao
月经过多病,yue'jing'guo'duo'bing
月经过少病,yue'jing'guo'shao'bing
月经后期,yue'jing'hou'qi
月经后期病,yue'jing'hou'qi'bing
月经先后无定期病,yue'jing'xian'hou'wu'ding'qi'bing
月经先期,yue'jing'xian'qi
月经先期病,yue'jing'xian'qi'bing
越经传,yue'jing'zhuan
越鞠丸,yue'ju'wan
月事,yue'shi
月月花,yue'yue'hua
晕动病,yun'dong'bing
蕴毒腐溃证,yun'du'fu'kui'zheng
云母石,yun'mu'shi
云木香,yun'mu'xiang
云实根,yun'shi'gen
云实皮,yun'shi'pi
云雾移睛病,yun'wu'yi'jing'bing
芸香草,yun'xiang'cao
孕痈病,yun'yong'bing
再造散,zai'zao'san
脏腑,zang'fu
脏腑并证,zang'fu'bing'zheng
脏腑虚冷证,zang'fu'xu'leng'zheng
脏腑学说,zang'fu'xue'shuo
脏腑证候,zang'fu'zheng'hou
脏结证,zang'jie'zheng
脏躁,zang'zao
脏躁病,zang'zao'bing
脏燥证,zang'zao'zheng
燥干清窍证,zao'gan'qing'qiao'zheng
燥化,zao'hua
燥火,zao'huo
燥剂,zao'ji
皂角,zao'jiao
皂角刺,zao'jiao'ci
燥结,zao'jie
燥气化火证,zao'qi'hua'huo'zheng
燥热,zao're
燥热伤肺证,zao're'shang'fei'zheng
燥热伤津证,zao're'shang'jin'zheng
燥热外犯证,zao're'wai'fan'zheng
燥伤肺卫证,zao'shang'fei'wei'zheng
燥伤真阴证,zao'shang'zhen'yin'zheng
燥湿,zao'shi
燥矢,zao'shi
燥湿化痰,zao'shi'hua'tan
燥苔,zao'tai
燥痰证,zao'tan'zheng
早泄,zao'xie
燥邪,zao'xie
早泄病,zao'xie'bing
燥邪犯肺证,zao'xie'fan'fei'zheng
燥邪伤肺证,zao'xie'shang'fei'zheng
燥邪伤阴证,zao'xie'shang'yin'zheng
灶心土,zao'xin'tu
蚤休,zao'xiu
燥证类,zao'zheng'lei
泽兰,ze'lan
泽漆,ze'qi
泽泻,ze'xie
增液,zeng'ye
增液承气汤,zeng'ye'cheng'qi'tang
增液汤,zeng'ye'tang
扎蓬果,zha'peng'guo
痄腮,zha'sai
痄腮病,zha'sai'bing
谵语,zhan'yu
掌参,zhang'can
樟脑,zhang'nao
肇实,zhao'shi
爪为筋之余,zhao'wei'jin'zhi'yu
浙贝母,zhe'bei'mu
赭石,zhe'shi
振胞瘀痛病,zhen'bao'yu'tong'bing
振颤,zhen'chan
疹出热退证,zhen'chu're'tui'zheng
镇肝,zhen'gan
镇肝熄风汤,zhen'gan'xi'feng'tang
振寒,zhen'han
真寒假热,zhen'han'jia're
疹后阴伤证,zhen'hou'yin'shang'zheng
疹回期,zhen'hui'qi
珍菊降压片,zhen'ju'jiang'ya'pian
真气,zhen'qi
疹前期,zhen'qian'qi
真热假寒,zhen're'jia'han
真人养脏汤,zhen'ren'yang'zang'tang
真实假虚,zhen'shi'jia'xu
真武汤,zhen'wu'tang
镇心,zhen'xin
真心痛,zhen'xin'tong
真虚假实,zhen'xu'jia'shi
真牙,zhen'ya
针眼病,zhen'yan'bing
真阴衰竭证,zhen'yin'shuai'jie'zheng
珍珠,zhen'zhu
珍珠母,zhen'zhu'mu
怔忡,zheng'chong
怔忡病,zheng'chong'bing
癥积,zheng'ji
症瘕,zheng'jia
正气,zheng'qi
正气内存,zheng'qi'nei'cun
正气天香散,zheng'qi'tian'xiang'san
正气虚,zheng'qi'xu
正盛邪实证,zheng'sheng'xie'shi'zheng
正胜邪退,zheng'sheng'xie'tui
正水,zheng'shui
正邪,zheng'xie
正虚毒炽证,zheng'xu'du'chi'zheng
正虚毒结证,zheng'xu'du'jie'zheng
正虚毒恋证,zheng'xu'du'lian'zheng
正虚邪恋肺脾气虚证,zheng'xu'xie'lian'fei'pi'qi'xu'zheng
正虚邪恋内风扰动证,zheng'xu'xie'lian'nei'feng'rao'dong'zheng
正虚邪恋痰蒙清窍证,zheng'xu'xie'lian'tan'meng'qing'qiao'zheng
正虚邪恋阴虚肺热证,zheng'xu'xie'lian'yin'xu'fei're'zheng
正虚邪恋余热未清证,zheng'xu'xie'lian'yu're'wei'qing'zheng
正虚邪恋证,zheng'xu'xie'lian'zheng
正虚邪留证,zheng'xu'xie'liu'zheng
正虚邪实证,zheng'xu'xie'shi'zheng
正虚瘀结证,zheng'xu'yu'jie'zheng
症与证,zheng'yu'zheng
正治,zheng'zhi
炙百部,zhi'bai'bu
知柏地黄丸,zhi'bai'di'huang'wan
制白附子,zhi'bai'fu'zi
至宝丹,zhi'bao'dan
肢痹,zhi'bi
炙必甲,zhi'bi'jia
治病求本,zhi'bing'qiu'ben
制草乌,zhi'cao'wu
制川乌,zhi'chuan'wu
制大黄,zhi'da'huang
止带,zhi'dai
炙冬花,zhi'dong'hua
治风,zhi'feng
治风化痰,zhi'feng'hua'tan
炙甘草,zhi'gan'cao
炙甘草汤,zhi'gan'cao'tang
制龟板,zhi'gui'ban
制何首乌,zhi'he'shou'wu
制黄精,zhi'huang'jing
制黄芪,zhi'huang'qi
炙黄芪,zhi'huang'qi
制剂,zhi'ji
支节烦痛,zhi'jie'fan'tong
止痉散,zhi'jing'san
枳具子,zhi'ju'zi
肢厥,zhi'jue
枳壳,zhi'ke
脂瘤病,zhi'liu'bing
制马兜铃,zhi'ma'dou'ling
炙麻黄,zhi'ma'huang
制马钱子,zhi'ma'qian'zi
知母,zhi'mu
炙杷叶,zhi'pa'ye
炙桑皮,zhi'sang'pi
炙升麻,zhi'sheng'ma
枳实,zhi'shi
枳实导滞丸,zhi'shi'dao'zhi'wan
枳实消痞丸,zhi'shi'xiao'pi'wan
枳术汤,zhi'shu'tang
枳术丸,zhi'shu'wan
止嗽散,zhi'sou'san
炙苏子,zhi'su'zi
制天南星,zhi'tian'nan'xing
肢痿,zhi'wei
制香附,zhi'xiang'fu
至虚有盛候,zhi'xu'you'sheng'hou
至阴,zhi'yin
支饮,zhi'yin
支饮病,zhi'yin'bing
制远志,zhi'yuan'zhi
治则,zhi'ze
支柱蓼,zhi'zhu'liao
蜘蛛香,zhi'zhu'xiang
栀子,zhi'zi
栀子柏皮汤,zhi'zi'bai'pi'tang
炙紫苑,zhi'zi'yuan
中草,zhong'cao
中毒病,zhong'du'bing
中恶,zhong'e
中风,zhong'feng
中风病,zhong'feng'bing
中风痰厥,zhong'feng'tan'jue
中腑,zhong'fu
中侯,zhong'hou
中焦病,zhong'jiao'bing
中焦寒热互结,zhong'jiao'han're'hu'jie
中焦湿热证,zhong'jiao'shi're'zheng
中焦虚寒,zhong'jiao'xu'han
中焦虚寒证,zhong'jiao'xu'han'zheng
肿节风,zhong'jie'feng
中经络,zhong'jing'luo
肿满,zhong'man
中期,zhong'qi
中气不足,zhong'qi'bu'zu
中气不足膀胱失约证,zhong'qi'bu'zu'pang'guang'shi'yue'zheng
中气不足证,zhong'qi'bu'zu'zheng
中气亏虚证,zhong'qi'kui'xu'zheng
中气下陷,zhong'qi'xia'xian
中气下陷膀胱失约证,zhong'qi'xia'xian'pang'guang'shi'yue'zheng
中气下陷清阳不升证,zhong'qi'xia'xian'qing'yang'bu'sheng'zheng
中气下陷证,zhong'qi'xia'xian'zheng
中气虚寒证,zhong'qi'xu'han'zheng
钟乳石,zhong'ru'shi
重身,zhong'shen
中暑,zhong'shu
中暑病,zhong'shu'bing
中虚脏寒证,zhong'xu'zang'han'zheng
肿疡,zhong'yang
中脏,zhong'zang
肿胀舌,zhong'zhang'she
周痹,zhou'bi
州都之官,zhou'du'zhi'guan
肘痈病,zhou'yong'bing
珠儿参,zhu'er'can
猪茯苓,zhu'fu'ling
竹菇,zhu'gu
逐寒开窍,zhu'han'kai'qiao
竹黄,zhu'huang
竹节参,zhu'jie'shen
主津与传导,zhu'jin'yu'chuan'dao
竹沥,zhu'li
猪苓,zhu'ling
竹苓,zhu'ling
猪苓汤,zhu'ling'tang
苎麻根,zhu'ma'gen
侏儒,zhu'ru
竹茹,zhu'ru
朱砂,zhu'sha
朱砂安神丸,zhu'sha'an'shen'wan
朱砂冬,zhu'sha'dong
朱砂根,zhu'sha'gen
朱砂莲,zhu'sha'lian
朱砂七,zhu'sha'qi
诸湿肿满皆属于脾,zhu'shi'zhong'man'jie'shu'yu'pi
逐水,zhu'shui
猪蹄甲,zhu'ti'jia
疰夏,zhu'xia
疰夏病,zhu'xia'bing
逐血,zhu'xue
猪牙皂,zhu'ya'zao
助阳,zhu'yang
猪殃殃,zhu'yang'yang
竹叶,zhu'ye
竹叶柴胡,zhu'ye'chai'hu
竹叶柳蒡汤,zhu'ye'liu'bang'tang
竹叶石膏汤,zhu'ye'shi'gao'tang
逐瘀,zhu'yu
珠子参,zhu'zi'shen
猪鬃草,zhu'zong'cao
抓痕,zhua'hen
转胞,zhuan'bao
转胞病,zhuan'bao'bing
转筋,zhuan'jin
专科证候,zhuan'ke'zheng'hou
撞击伤目病,zhuang'ji'shang'mu'bing
壮热,zhuang're
壮水制阳,zhuang'shui'zhi'yang
壮水之主,zhuang'shui'zhi'zhu
壮阳,zhuang'yang
浊闭证,zhuo'bi'zheng
浊气,zhuo'qi
浊痰上逆证,zhuo'tan'shang'ni'zheng
浊邪上犯证,zhuo'xie'shang'fan'zheng
浊阴不降证,zhuo'yin'bu'jiang'zheng
紫白癜风病,zi'bai'dian'feng'bing
紫斑,zi'ban
紫贝齿,zi'bei'chi
紫背天葵,zi'bei'tian'kui
子病,zi'bing
紫草,zi'cao
紫草根,zi'cao'gen
紫草茸,zi'cao'rong
子处,zi'chu
紫丹参,zi'dan'shen
紫癜病,zi'dian'bing
紫癜风病,zi'dian'feng'bing
子烦,zi'fan
子烦病,zi'fan'bing
紫绀,zi'gan
子宫虚寒,zi'gong'xu'han
自汗,zi'han
自汗病,zi'han'bing
紫河车,zi'he'che
紫花地丁,zi'hua'di'ding
紫花杜鹃,zi'hua'du'juan
紫金锭,zi'jin'ding
紫荆皮,zi'jing'pi
自利清水,zi'li'qing'shui
自利益甚,zi'li'yi'shen
子淋,zi'lin
子淋病,zi'lin'bing
子苓,zi'ling
子满病,zi'man'bing
子门,zi'men
子鸣,zi'ming
滋脾,zi'pi
紫萍,zi'ping
子气,zi'qi
紫萁贯众,zi'qi'guan'zhong
自然铜,zi'ran'tong
紫舌,zi'she
滋肾,zi'shen
资生丸,zi'sheng'wan
紫石英,zi'shi'ying
滋水制火,zi'shui'zhi'huo
子嗽病,zi'sou'bing
紫苏,zi'su
紫苏梗,zi'su'geng
紫苏叶,zi'su'ye
紫苏子,zi'su'zi
子痰,zi'tan
子痰病,zi'tan'bing
紫菀,zi'wan
紫菀花,zi'wan'hua
紫葳,zi'wei
子痫病,zi'xian'bing
子悬,zi'xuan
子悬病,zi'xuan'bing
紫血,zi'xue
子瘖,zi'yin
滋阴,zi'yin
滋阴涵阳,zi'yin'han'yang
子痈,zi'yong
子痈病,zi'yong'bing
紫苑,zi'yuan
子晕病,zi'yun'bing
子脏,zi'zang
紫芝,zi'zhi
子肿,zi'zhong
子肿病,zi'zhong'bing
紫株,zi'zhu
紫竹,zi'zhu
棕板,zong'ban
宗筋,zong'jin
棕榈,zong'lv
棕榈炭,zong'lv'tan
宗脉,zong'mai
宗脉所聚,zong'mai'suo'ju
宗气,zong'qi
走黄病,zou'huang'bing
足底疔病,zu'di'ding'bing
足发背病,zu'fa'bei'bing
卒腹痛病,zu'fu'tong'bing
足跟痹,zu'gen'bi
足内抛,zu'nei'pao
卒死病,zu'si'bing
祖司麻,zu'si'ma
足外抛,zu'wai'pao
卒心痛病,zu'xin'tong'bing
左归丸,zuo'gui'wan
左归饮,zuo'gui'yin
左金丸,zuo'jin'wan
